uuid,col1,col2
553ad9ff-0421-4184-bf13-71422830b3c5,0.5848758398705177,0.9980149549196052
1530d80a-08ee-42ab-b2d1-4aef51eaebfa,1.2311957404405667,0.0012575591068988423
2832f71e-c267-4221-9292-89f31321a013,0.8219002640011869,0.07892143198425638
0c44e2bc-eeab-43ed-935b-1dda132fe393,-0.7992283571964519,0.002698103673121399
b0d2c34f-7c13-4bb0-b465-c4f49355ec3c,0.4120532303690669,0.07102711783699556
7662f908-df46-46e6-96f5-a8d2cc1972f0,-0.17615661421495807,0.3387957066551218
c0e06a82-0314-41e7-a5d4-cc0c72a28748,-0.07317196963634935,0.3169939930100596
e758f963-0efa-4058-a716-9cf800af8705,-0.5656663894322512,0.5272723877790149
4468b4c8-5ec6-48e7-a6f5-2e9c5933dd08,-0.0934652427900046,0.30164696909022437
8babea3e-9a4c-4b28-a179-4a2890f28845,0.857301082973589,0.7098626517393731
a0cdc44d-d83e-46fc-8a89-8b2e023766b5,-0.8622232862105843,0.24061744996676848
6306ffbc-6c2f-4cfd-ac37-4cff3f254617,0.01648109954059477,0.15128702188305243
f5303d84-dd2d-4644-b74a-c7ccd2953539,1.5651110893269253,0.998599182473171
ad43561f-428e-4cff-aefd-7db19a7cc85d,-0.46912007570898917,0.8767614647821911
07c80d02-64e5-4a3b-9fc2-582d30749d7e,-0.3923007314303893,0.0768888949011789
a8055fec-e282-4e04-8a3b-ec0b3f836d8b,0.8166669991498587,0.2844911540696632
3d3eac2d-4ecd-4c4e-9a64-92140d6d4772,0.07637529220256467,0.11624815208835804
12e6936b-2f48-4515-bea5-e8046ecd40aa,-0.10009310877556027,0.8211811819651805
db08e268-d2c0-4869-8595-845e4cdfea93,1.623757119193883,0.10402838071011744
8c0c0d20-58b4-46dd-8968-15c39fe4f7e0,-1.336541648158056,0.12919469623477742
9da4f2f7-7302-48f3-83d8-be9c99f2ab8e,-0.13513225343113536,0.06486304518465935
075bfbfb-1866-4f39-9bed-32dec4d046ab,-0.4783406786582619,0.7048639478104102
ff281930-3c65-422b-9688-d90968198110,-1.594975027672242,0.4813736081169523
3fabf112-2a0e-4662-aa6b-d31bbc2cd64a,-0.8689593190245839,0.6680794870161484
d2882a10-4a20-4733-9a2e-0c3a07d45a8d,-0.03272284789327768,0.3168898552118875
cf902b8e-8fa2-4806-b324-164e375fc252,-1.5274315075978817,0.5262279952265122
a2390d8f-990f-4713-925c-afdcda497cbd,-0.12459806938320186,0.07988421612929109
0e3b0414-100c-4b6e-89ae-7f82a972c543,-0.2619491605707236,0.4745274210954963
4f8a631c-8c3b-4fa4-9aaf-30f8b9cb522a,0.9953512067602945,0.999425015868623
92d78c59-0b37-43d2-ae1d-2f7e38e5bff3,0.31754335245421506,0.8898636140256265
79a562de-4a3a-4a4e-afac-129cbbb0fe86,-0.03826044412258227,0.5177245980007891
8291b23f-bb3f-4b00-ba53-54c6cdae88a9,-0.06819798072130584,0.6853995274331173
5b7eaaea-0d3d-465a-9060-7ec8fbb79954,-0.4422758348678248,0.7340439149611526
2bbf899f-3ac4-4d7a-8bf6-e97a8f3200ff,-0.47929676958381895,0.6514771289971353
16b67bd2-2d19-43a0-9803-5e3b8911bb2e,0.05151457799781066,0.45279041716946167
